id,title,price,url,image_url,series,processor,graphics,memory,storage,display,wifi,battery,others
199276229786,"Lenovo IdeaPad Slim 3 15IWC11 Laptop (83RR00A4MJ/83RR00A3MJ) C5-320/16GB DDR5/512GB SSD/15.3""WUXGA",3199.00,https://www.allithypermarket.com.my/products/lenovo-ideapad-slim-3-15iwc11-laptop-83rr00a4mj-83rr00a3mj-c5-320-16gb-ddr5-512gb-ssd-15-3wuxga,https://cdn.shopify.com/s/files/1/1974/9033/files/my-11134207-820ld-mqbapbhtb56p7d.jpg?v=1783303235,ALL IT - Lenovo,Intel® Core™ 5 320,Integrated Intel® Graphics,16GB DDR5-5600,512GB M.2 PCIe 4.0 NVMe SSD,"15.3"" WUXGA (1920 × 1200) IPS, Anti-Glare, 400 nits, 60Hz",,,OPERATING SYSTEM: Windows 11 Home | PORTS: 2 × USB-A (5Gbps)
198156797759,"Lenovo IdeaPad Slim 3 16IRH10R 16"" WUXGA Laptop (Intel® Core™ 5 210H | 16GB | 512GB SSD | Integrated Intel® Graphics)",3149.00,https://www.allithypermarket.com.my/products/lenovo-ideapad-slim-3-16irh10r-16-wuxga-laptop-intel-core-5-210h-16gb-512gb-ssd-integrated-intel-graphics,https://cdn.shopify.com/s/files/1/1974/9033/files/16IRH10R_c160391b-cbe5-4641-bd50-441b50d7aad8.jpg?v=1773218458,ALL IT - Lenovo,[PROCESSOR],[GRAPHICS],[MEMORY],512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"16"" WUXGA Laptop","Wi-Fi® 6, 802.11ax 2x2 + BT5.2",[BATTERY],
"B2B,EP2-59029","Microsoft Surface Laptop 8th Edition (EP2-59029) Platinum 13.8"" 120Hz/Snapdragon X2 Plus/16GB/512GB/W11H",7399.00,https://www.allithypermarket.com.my/products/microsoft-surface-laptop-8-edition-ep2-59029-platinum-13-8-120hz-snapdragon-x2-plus-16gb-512gb-w11h,https://cdn.shopify.com/s/files/1/1974/9033/files/EP2-59029_Surface_Laptop_8-Plus-Platinum_512GB_Shopify_Website_910dad04-54d5-4984-9325-572a5c9fbe30.jpg?v=1784773455,ALL IT - Microsoft,Snapdragon X2 Plus,Qualcomm Adreno Graphics,16GB,512GB SSD,"13.8"" PixelSense™ Flow Touchscreen, Up to 120Hz",JBL Live 780NC Wireless On-Ear Headphones,,OPERATING SYSTEM: Windows 11 Home
"B2B,EP2-59040","Microsoft Surface Laptop 8th Edition (EP2-59040) Black 13.8"" 120Hz/Snapdragon X2 Plus/16GB/512GB/W11H",7399.00,https://www.allithypermarket.com.my/products/microsoft-surface-laptop-8-edition-ep2-59040-black-13-8-120hz-snapdragon-x2-plus-16gb-512gb-w11h,https://cdn.shopify.com/s/files/1/1974/9033/files/EP2-59040_Surface_Laptop_8-Plus-Black_512GB_Shopify_Website_e73a7bc5-92cc-4c29-8a35-f9df567d5500.jpg?v=1784773528,ALL IT - Microsoft,Snapdragon X2 Plus,Qualcomm Adreno Graphics,16GB,512GB SSD,"13.8"" PixelSense™ Flow Touchscreen, Up to 120Hz",JBL Live 780NC Wireless On-Ear Headphones,,OPERATING SYSTEM: Windows 11 Home
"B2B,EP2-59291","Microsoft Surface Laptop 8th Edition (EP2-59291) Black 13.8"" 120Hz/Snapdragon X2 Elite/16GB/1TB/W11H",8799.00,https://www.allithypermarket.com.my/products/microsoft-surface-laptop-8-edition-ep2-59291-black-13-8-120hz-snapdragon-x2-elite-16gb-1tb-w11h,https://cdn.shopify.com/s/files/1/1974/9033/files/EP2-59291_Surface_Laptop_8_13.8_-Elite-Black_1TB_Shopify_096144fa-ca92-4bf0-a7ee-6d6cd66a6fb2.jpg?v=1784773710,ALL IT - Microsoft,Snapdragon X2 Elite,Qualcomm Adreno Graphics,16GB,1TB SSD,"13.8"" PixelSense™ Flow Touchscreen, Up to 120Hz",JBL Live 780NC Wireless On-Ear Headphones,,OPERATING SYSTEM: Windows 11 Home
"B2B,EP2-59483","Microsoft Surface Laptop 8th Edition (EP2-59483) Platinum 13.8"" 120Hz/Snapdragon X2 Elite/16GB/512GB/W11H",7499.00,https://www.allithypermarket.com.my/products/microsoft-surface-laptop-8-edition-ep2-59483-platinum-13-8-120hz-snapdragon-x2-elite-16gb-512gb-w11h,https://cdn.shopify.com/s/files/1/1974/9033/files/EP2-59483_Surface_Laptop_8_13.8_-Elite-Platinum_512GB_Shopify_Website_3201d862-729b-4b61-b137-e2b59d831892.jpg?v=1784773592,ALL IT - Microsoft,Snapdragon X2 Elite,Qualcomm Adreno Graphics,16GB,512GB SSD,"13.8"" PixelSense™ Flow Touchscreen, Up to 120Hz",JBL Live 780NC Wireless On-Ear Headphones,,OPERATING SYSTEM: Windows 11 Home
"B2B,EP2-59494","Microsoft Surface Laptop 8th Edition (EP2-59494) Black 13.8"" 120Hz/Snapdragon X2 Elite/16GB/512GB/W11H",7499.00,https://www.allithypermarket.com.my/products/microsoft-surface-laptop-8-edition-ep2-59494-black-13-8-120hz-snapdragon-x2-elite-16gb-512gb-w11h,https://cdn.shopify.com/s/files/1/1974/9033/files/EP2-59494_Surface_Laptop_8-Elite-Black_512GB_Shopify_Website_b96b273c-1bd7-418b-a0d5-52e9448136a6.jpg?v=1784773646,ALL IT - Microsoft,Snapdragon X2 Elite,Qualcomm Adreno Graphics,16GB,512GB SSD,"13.8"" PixelSense™ Flow Touchscreen, Up to 120Hz",JBL Live 780NC Wireless On-Ear Headphones,,OPERATING SYSTEM: Windows 11 Home
"B2B,EP2-59610","Microsoft Surface Laptop 8th Edition (EP2-59610) Black 13.8"" 120Hz/Snapdragon X2 Elite/32GB/1TB/W11H",11399.00,https://www.allithypermarket.com.my/products/microsoft-surface-laptop-8-edition-ep2-59610-black-13-8-120hz-snapdragon-x2-elite-32gb-1tb-w11h,https://cdn.shopify.com/s/files/1/1974/9033/files/EP2-59610_Surface_Laptop_8_13.8_-Elite-Black_1TB_32GB_Shopify_b64e27a6-2455-412d-a96a-eabeaafd92ce.jpg?v=1784773798,ALL IT - Microsoft,Snapdragon X2 Elite,Qualcomm Adreno Graphics,32GB,1TB SSD,"13.8"" PixelSense™ Flow Touchscreen, Up to 120Hz",JBL Live 780NC Wireless On-Ear Headphones,,OPERATING SYSTEM: Windows 11 Home
"B2B,EP2-60134","Microsoft Surface Laptop 8th Edition (EP2-60134) Black 15"" 120Hz/Snapdragon X2 Elite/16GB/1TB/W11H",9499.00,https://www.allithypermarket.com.my/products/microsoft-surface-laptop-8-edition-ep2-60134-black-15-120hz-snapdragon-x2-elite-16gb-1tb-w11h,https://cdn.shopify.com/s/files/1/1974/9033/files/EP2-60134_Surface_Laptop_8_15_-Elite-Black_1TB_Shopify_88ecf4bc-63f6-471b-87d5-1d69cb79e3f7.jpg?v=1784773993,ALL IT - Microsoft,Snapdragon X2 Elite,Qualcomm Adreno Graphics,16GB,1TB SSD,"15"" PixelSense™ Flow Touchscreen, Up to 120Hz",JBL Live 780NC Wireless On-Ear Headphones,,OPERATING SYSTEM: Windows 11 Home
"B2B,EP2-60206","Microsoft Surface Laptop 8th Edition (EP2-60206) Black 15"" 120Hz/Snapdragon X2 Elite/16GB/512GB/W11H",7899.00,https://www.allithypermarket.com.my/products/pre-order-microsoft-surface-laptop-8-edition-ep2-60206-black-15-1,https://cdn.shopify.com/s/files/1/1974/9033/files/EP2-60206_Surface_Laptop_8_13.8_-Elite-Black_512GB_Shopify_fdba74dd-467a-4903-810c-f1210d5273c8.jpg?v=1784773938,ALL IT - Microsoft,Snapdragon X2 Elite,Qualcomm Adreno Graphics,16GB,512GB SSD,"15"" PixelSense™ Flow Touchscreen, Up to 120Hz",JBL Live 780NC Wireless On-Ear Headphones,,OPERATING SYSTEM: Windows 11 Home
